title,date,star,text
Très satisfaite des services,2020-02-27T18:39:20Z,5,"Très satisfaite des services. Et le tout sans avoir domicilié mes revenus. Rapide, pratique.Seul petit bémol le dépôt d'argent liquide. Je recommande."
Sur le point de finaliser l'ouverture…,2020-02-19T15:32:27Z,2,"Sur le point de finaliser l'ouverture d'un compte par un 1er virement après avoir attendu plus de 5 semaines mon n° de compte après ma souscription...validée le jour même !J'hésite à faire la démarche à la lecture des avis. Une collègue de boulot pourtant s'est dite satisfaite et l'offre est attractive.Le manque de communication directe ou de suivi réactif de la relation client est rédhibitoire. Un ex-futur client, frustré et surtout inquiet !"
a fuir,2020-02-19T13:15:00Z,1,le service client prend des heures voir des jours pour répondre quand appelle on vous raccroche pas au nez a fuir
Offres non respectée,2020-02-18T13:07:57Z,2,"Offre de bienvenue réservée aux clients Orange jamais reçue, plus de 2 mois et demi après l'ouverture de mon compte.Aucune réponse à ma réclamation formulée sur leur application. Je ne verrai jamais la couleur de ces 40 euros."
Des incompétents de A a Z,2020-02-05T18:57:45Z,1,"Conseiller en carton, et le mec qui a validé mon changement de plafond sans le faire est encore plus fort"
Service client mauvais,2020-02-05T17:29:46Z,2,Service client mauvais : Le robot est idiot et impossible de chatter avec un conseiller
Plutôt mais il manque juste une chose ou deux.,2020-02-03T09:38:09Z,3,"OrangeBank est bien pour dépanner quand vous avez votre banque physique qui essaye de vous voler, mais le problème est que OrangeBank ne propose pas l'option e-card ou payweb, Un carte bancaire virtuel et unique ainsi que le dépôt d'argent depuis un guichet, Vous êtes obliger de déposer de l'argent sur votre compte orange depuis votre banque physique. Il serait pas mal qu'Orange travaillent la dessus."
Le service client est aux abonnés absents quand on veut les quitter,2020-01-28T17:15:33Z,1,"Ne vous faites pas avoir par cette banque. Tout va bien quand on utilise juste la CB, mais dès lors qu'on s'adresse au service clients, alors là, plus de réponse. J'ai fait une demande (en fait j'en ai fait 3x) pour clôturer mon compte. AUCUNE réponse. J'ai fini par téléphoner, on m'a dit que c'est en cours. Encore du temps qui passe, j'ai fini par voir que si on oublie une partie (lettre sur l'honneur de destruction de la CB) rien ne se passe, mais vous n'en êtes pas avertis non plus, même au tél. Bref, ..."
Ma mère et moi avions un compte joint,2020-01-25T13:24:18Z,1,Ma mère et moi avions un compte joint . Elle est décédée en août et qu'elle ne fût pas ma surprise de voir un prélèvement de 300 euros pour frais de succession !!! Sur un compte joint !! Alors que le crédit agricole ne m'a rien facturé pour notre compte joint . Attention aux tarifs Orange Bank
Bonjour,2020-01-18T09:31:52Z,2,"Bonjour, je viens de résilier mon compte, car je comptais l'utilisé pour la facilité d'envoyer de petites sommes à mes petits enfants par sms hors et c'est bien dommage il n'est pas possible de les envoyée si les personnes qui reçoivent ces sommes ne sont pas chez orange Bank,et bien sur c'est pas tout le monde qui veut avoir un compte chez eux.Donc à eux d'y réflechir il faut que cette méthode pratique soit possible de l'echanger sur toutes les banques à eux de faire leurs demande auprès des autres banque.En attendant et surtout pour qu'ils en prennent conscience je ferme mon compte.A bon entendeur."
Un prêt contracter avec groupama sous…,2020-01-17T08:34:25Z,1,"Un prêt contracter avec groupama sous orange bank. service en ligne lamentable, réponse inexistante.En cas de remboursement de prêt par anticipation cela va vous coûter 1% en intérêt du capital restant du. Vous demander un justificatif de preuve de votre clôture de prêt cela va vous coûter 12euros. Pour l'avenir je préfère un organise avec un interlocuteur en face, plutôt qu'une banque en ligne qui promet des économies dans les grandes ligne et au final vous factures la moindre demande a prix d'or."
très difficile d'ouvrir un compte,2020-01-08T12:19:17Z,1,"très difficile de faire les démarches pour ouvrir le compte : le site accepte les justificatifs puis le lendemain vous recevez un mail qui dit qu'il ne sont pas reconnus , quand vous cliquez sur "" je vérifie mes justificatifs"" rien de ce passe, quand vous contactez Djingo les réponses tournent en boucle et quand vous demandez à parler à un conseillé, il vous répond qu'il n'y en pas "" on ligne""bref je suis allé sur Hello bank ( même offre de 80€ à l'ouverture) et en 30 minutes c'est fait"
UNE BANQUE DE M.....,2020-01-07T14:38:46Z,1,UNE BANQUE DE M...... PERSONNEL INCOMPETENT. A EVITER A TOUT PRIX. MOI C EST ZERO ETOILE SUR TOUTE LA LIGNE. JE SUIS BELGE RESIDANT EN FRANCE PAS LE DROIT D AVOIR UN COMPTE CHEZ EUX. MAIS ON ME L A DIT APRES L OUVERTURE DU COMPTE…..DONC PERSONNEL TRES AU COURANT
quand vous avez un soucis de conection…,2019-12-31T15:16:52Z,1,"quand vous avez un soucis de conection un oubli de mot de passe , de code , le chatne repond en rien aux problèmes ….. on attend des conseillers experts ben me voilà avec ma carte bloquée le 31/12 !!"
Je regrette d'avoir ouvert un compte…,2019-12-11T19:44:15Z,1,"Je regrette d'avoir ouvert un compte Orange Bank. Dés la fin du premier mois, on me préleve des frais pour découvert alors que mon compte a toujours été créditeur. Le conseiller par chat reconnait qu'il y a une erreur mais je ne suis pas remboursé.C'est impossible de joindre un conseiller par téléphone. Je vais clôturer mon compte."
j'ai eu un mal de chien à clore deux…,2019-12-07T15:48:39Z,1,"j'ai eu un mal de chien à clore deux livrets , je vais aussi clore le compte chèque.aujourd'hui j'achèteune voiture etils le demandent de justifierl'émission du chèque fait au concessionnaire (alors qu'ilspeuventbien voir eux même qui estle bénéficiaire de ce chèque)"
On ne devrait pouvoir pas mettre…,2019-12-04T03:24:06Z,1,On ne devrait pouvoir pas mettre d’étoiles du tout. Je demande depuis le départ un carte à débit différé qu’on refuse de m’accorder alors que du fait de changement de banque qui m’accordait le débit différé au débit immédiat cela signifie que je vais devoir vivre 15 jours de plus avec un salaire mensuel. Ce dont avec l’AAH étant handicapé c’est difficile de me le permettre. Je leur demande s’ils ont une solution. Le débit différé étant plus facile pour gérer mes compte. Que des e-mails laconiques comme si ils étaient générées automatiquement me disant que je n’ai pas le droit au différé. Par contre un “expert” me demande si j’ai des projets pour faire un crédit. On marche sur la tête ! Ensuite j’ai parlé à un autre “expert” je lui demande quand est ce que j’aurai accès au débit différé il me répond toujours laconiquement “quand vous aurez des revenus plus conséquents” Il a sans doute échapper à ce conseiller que tout les handicapés non pas accès à l’emploi mais décidément même quand on parle à un “humain” on a l’impression de parler à un robot. Je suis issu du secteur des services et je peux vous certifier mais de toute façon je ne suis pas le seul à le dire. Les fameux “experts” n’en sont pas. Pire ils sont totalement déshumanisés et vous dégradent (même si je sais que ce n’est pas voulu). Je me suis senti plusieurs fois offensé par mes échanges avec un “expert” en particulier. J’aimerais qu’on parle entre professionnels de ce secteur mais visiblement ce n’est pas possible. On me renvoie toujours à un “expert” qui est uniquement la pour appliquer la guideline ou faire fructifier son portefeuille clients pour atteindre les objectifs imposés par la direction au détriment de la bienséance élémentaire. Diriez vous à un aveugle qu’il faut qu’il retrouve la vue pour avoir un service bancaire digne de ce nom? Ben Orange Bank c’est ça. Ils faut leur expliquer qu’il doivent faire les choses au cas par cas et non d’appliquer une guideline générique pour tout le monde tout simplement mais aussi parce que c’est en partie en ça que consiste. D’autant que le différé rapporte de l’argent aux banques. En clair fuyez cette banque totalement inhumaine et qui est sans gêne.
Je laisse une étoile (et encore),2019-11-25T13:12:09Z,1,"Je laisse une étoile, et encore car 0/5 n'existe pas.Cette banque est à fuir, j'y suis resté un an et le service client y était non seulement peu conciliant, mais jamais là pour ses clients. Dur, alors que je n'avais aucun soucis avec le service orange mobile, de devoir critiquer ce groupe. Je suis actuellement en train d'essayer de clôturer mon compte bancaire, et même cela semble compliqué (cela fait déjà une semaine !)."
Banque à eviter...plus de 48 h pour…,2019-11-21T15:36:01Z,1,Banque à eviter...plus de 48 h pour recevoir un virement venant d'une très grande banque virement de la SG à orange Bank effectué le 19/11/19 à 16h ......le 21/11/19à 20h toujours rien....Par comparaison la meme opération effectuée dans une autre banque en ligne ..prend moins de 24h....
J'ai demandé les clôtures du compte…,2019-11-17T23:04:16Z,1,"J'ai demandé les clôtures du compte courant et du livret. Orange bank a clôturé le compte mais pas le livret. Depuis je n'ai plus accès à ce livre, mes identifiants ayant été supprimé. J'ai écrit deux fois au service réclamation sans obtenir de réponse. Je ne conseille pas cette pseudo banque.Il en existe d'autres plus efficaces."
equipe incompetentes je me suis fait…,2019-10-23T13:37:22Z,1,"equipe incompetentes je me suis fait piraté le 16/09/19 je les ai contacté le 17/09/19 avec la plainte je les et appellé"" et contacté sur facebook pour savoir ceux qu'il fallait envoyé et qu'il me donne l'adresse email.Je leur et donné tout ceux qu'on ma demandé plaintes montant du piratages,la date etc...2 semaines après je n'est toujours pas reçus le remboursementje les recontacte par facebook ils me disent que c'est en cours de traitement chaque semaines je ai contacté car toujours pas de remboursement ils me disent toujours la même chose c'est en cours de traitement le 10/10/19 toujours rien sa commence à m’énerve je les recontacte et la comme par hasard votre dossier est incomplet ils nous manquent l'attestation écrite sur l'honneur attendre 23 jours pour qu'on me disent sa c'est du grand foutages de gueules,je leurs envoie leur attestation daté et signé,le 22/10/19 je vois sur l'appli que la transaction et abandonnéje leur téléphone la personne quje j'ai ma dit que c'est normale que sa prenéedu temps et que mon dfossier et complet et que c'etait ouvert que le 10/10/19 la date ou j'ai envoyé attestations et que c'est en cours le 23/10/19 je reçois un email en me disant que l'attestation que j'ai envoyé il manqué la signature et la date alors que c'est faut c'est du mensonges et c'est de l'arnaque car maintenantc'est repoussé au 23/10/19 ceux qui veut dire 13 jours resultat vraiment incompetent,arnaques ils se foutent de notre geules ne prenez pas orange pour bank a evité"
Je recomande,2019-10-16T10:38:51Z,5,Depuis l'ouverture chez Orange bank jamais de sous is particulier chez euxAu contraire j'ai pris la carte premium qui marche à merveille J'en suis ravi et je recommande
Attention à fuir d'urgence,2019-09-16T12:33:57Z,1,"Attention à fuir d'urgence, cela fait plus de 8 mois que je suis chez Orange Bank, j'ai eu deux trois soucis mais rien de grave jusqu'à aujourd'hui ou on m'annonce qu'il ne savent pas ou est mon chèque ils ont du me le renvoyer ( chèque de plus de 2 000 euros ) je l'ai envoyé de base en lettre rapide suivi, le conseillé me dit qu'ils l'ont envoyé en lettre simple !!!!!!!!!!!!!Bien-sûr il m'annonce que je dois me débrouiller et qu'il ne peuvent rien faire.Je vous conseille donc vraiment de ne pas aller dans cette banque d'incapable"
Ouverture de compte orange Bank,2019-09-07T10:19:03Z,1,"J'ai ouvert un compte chez eux depuis le mois de mars au début sa aller, bon c'est sur que c'est pas la même chose que les banques normales, compliquer d'avoir un conseiller au téléphone, impossible d'avoir une réponse par mail ou alors sa met du temps bref c'est l'horreur. On leurs demande des renseignements ils sont incapables de répondre ils connaissent rien. Je regrette vraiment d'avoir ouvert ce compte et vivement que je le ferme et a mon avis sa va être compliquer."
J’ai fait un chèque pour acheter une…,2019-09-05T15:23:50Z,1,"J’ai fait un chèque pour acheter une moto, encaissé mais la provision n’était pas encore arrivée. J’ai fait deux virements pour remplacer ce chèque, mais je n’ai pas pu récupérer ce chèque. Malgré le fait que Orange bank sait à 99% que ces virements correspondent à ce chèque et bien ils veulent soit le chèque, soit un écrit de celui à qui était destiné le chèque, chose que je ne peux pas obtenir car cela s’est mal passé avec ce vendeur. Et bien orange bank ne fait même pas l’effort de savoir sur quel compte a été rejeté le chèque . Ainsi ils pourraient avoir le nom du titulaire du compte. Mais non, ils préfèrent que je sois fiché aux incidents de paiement pour 5 ans. C’est lamentable, de l’incompétence. Orange bank se moque des gens. J’espère qu’ils vont perdre beaucoup d’argent."
Arnaque Banque Orange,2019-08-21T15:44:27Z,5,"Bonjour. Hier soir à 19h30 j ai effectué 2 virements de 575 € chacun soit 1150€ sur ma CB orange, et ils n apparaissent toujours pas sur mon compte à ce jour, alors que ces sommes ont bien été débités . La réponse d'Orange: c est normal car il y a eu un bug et il ne savent pas où recréditer ces sommes. Après insistance de ma part, il me réponde que je dois patienter encore 5 jours et que le conseillé à d autres clients à gérer. Je crois rêver. Cette société n est pas sérieuse, il ce moque du monde. Il est certain que pour une société qui gagne des millions d euros, que 1150€ ne sont que des miettes. Quant à moi je ne sais comment je vais pouvoir payer mes factures et autres car je ne dispose pas et plus de mon argent sur aucun de mes comptes. Je vous conseil de ne pas y aller, j avais lu des avis négatifs et j aurai dû en tenir compte. Fuyez cette banque"
"Résiliation non prise en compte , ils continues de m'envoyer des intérêts",2019-08-16T13:08:30Z,1,J'ai résilié mon compte dont je n'ai plus l'utilité depuis plusieurs mois mais cette opération n'est toujours pas prise en compte et Orange Bank applique encore des intérêts débiteurs. J'ai fait un virement de pour régler ces intérêts mais je reçois à nouveau des courriers pour de nouveaux intérêts . tout en sachant qu'ils ont bien pris en compte ma résiliation . ARNAQUE je vous déconseille cette banque
"Une ""banque"", vraiment ?",2019-08-12T12:12:27Z,2,"J'ai essayé de faire d'Orange Bank ma banque principale, avec une carte Premium. Mais encore faudrait-il que ça soit une ""banque"" digne ce nom. J'ai en effet, en à peine quelques mois :- vu ma CB bloquée pour une raison assez douteuse- perdu l'accès à mes virements permanents, qui ont continué à être exécutés- été incapable de recevoir ou d'être prélevé par la MGEN et d'autres entreprisesOrange Bank a reconnu des dysfonctionnements en me versant un dédommagement de 40€.Je n'aborde pas l'application digne des années 2010, lente, pas ergonomique et perclue de bugs – on a beau les faire remonter, ils ne sont jamais résolus. Et en cas de mises à jour, l'application est carrément bloquée pendant plusieurs heures. Comment Revolut, N26 ou Bunq parviennent-ils à mettre à jour leur application simplement et efficacement, et pas Orange Bank ?J'ai également ouvert et fermé mon livret. J'ai voulu le réouvrir, mais on m'a dit que c'était impossible. Pardon ?Je n'ose imaginer l'organisation interne sans doute catastrophique pour arriver à un résultat, pardon, aussi pathétique.Je mets deux étoiles pour deux raisons :- le service client sur Twitter est sympathique, bien qu'ils font ce qu'ils peuvent- les assurances de la carte Premium sont vraiment très bonne – c'est d'ailleurs en grande partie pour ça que j'ai tenté l'expérience chez eux"
Actuellement propriétaire d'un compte…,2019-08-03T14:59:46Z,1,Actuellement propriétaire d'un compte je dois dire ne plus jamais vouloir à faire à cette banque. Frais de gestion astronomique. On rembourse son micro découvert le temps que le remboursement arrive (il doit certainement passer par un espace temps différent le temps d'arriver) hop nouveau frais de decouvert à payer.JE DÉCONSEILLE TRÈS FORTEMENT sa's compter le robot qui comprends 1 fois sur 3 voire plus les demandes
Excellent Service client 5/5,2019-07-26T12:19:17Z,5,"Excellent Service client ! Très compréhensif, Réponse très rapide, voir immédiate Une banque au top, enfin ! :)De plus, les services proposé via l'application android ou ios, sont géniaux.Possibilité de faire un virement entre amis, en quelques clicsLe solde est instantané, ce qui est une des raisons pour lesquelles je suis venu chez Orange bank. Je recommande sans hésitation5/5."
Problème inhérent à toutes ces…,2019-07-24T20:22:11Z,2,"Problème inhérent à toutes ces applications 99% en ligne. De gros bugs, et d'énormes difficultés pour les résoudre. L'assistant virtuel est imbuvable et les sois disant ""experts"" ne valent guère mieux. Mon compte a été débité deux fois pour la même opération, mon compte est virtuellement à découvert et ma carte bancaire bloquée. Après réclamation, Orange m'annonce une régularisation sous 14 jours sans aucune excuse. Je vous recommande de ne pas utiliser cette application. A vos risques et PÉRILS"
Une banque mobile comme orange c'est un…,2019-07-23T20:37:50Z,1,Une banque mobile comme orange c'est un probleme sa fait 15 jours j' ai envoyer un cheque aucune reponse de leur part aucune nouvelle c'est juste 10.000euros j'imagine pas si c'etait 100e et il mon quand meme mis a decouvert et pourtant depuis l'ouverture a ce jour ils ont etait incapable de m'envoyer ma carte et la je suis en espagne mon tel ne resoit pas les sms donc plus aucun acces a mon espace client et aucune attention ou reponse de leur part je regrette mon choix c'est n'importe quoi orange Bank du grand n'importe quoi...Jai recus un seul mail depuis l'ouverture se mail etait agressif limite
décue par orange bank,2019-07-23T08:48:34Z,1,
Très satisfaite,2019-07-21T22:42:24Z,5,Aucun problème. L’appli fonctionne très bien. Ultra pratique pour les virements par sms. Et au moins on sait exactement ce que l’on a ou pas sur son compte immédiatement.
Très satisfait quelques problèmes mais au top,2019-07-21T18:14:12Z,5,Très satisfait quelques problèmes mais réglé rapidement avec un service client au top
Très satisfaite,2019-07-21T09:46:08Z,5,"Je suis cliente Orange Bank depuis le début et je peux dire que, pour une banque digitale, les services sont multiples, le service client est au top je recommande vraiment !!"
Client depuis la 1ère heure,2019-07-21T09:38:41Z,5,"Client depuis la 1ère heure, j'ai apprécié son offre, sa facilité d'utilisation et son cout . C'est une banque en ligne donc pas le même attendu que pour ma banque physique (pas les même frais non plus)le seul bémol c'est le traitement des remises de chèques un peu long mais j'avais été prévenu...le cheque va disparaitre grâce au virement par sms qui fonctionne très bien . lorsque je lis les commentaire négatifs je me rends compte que ces personnes ne sont pas faite pour du 100% digital, alors clôturez votre compte et retournez à la poste ;-)"
service client inexistant,2019-07-21T09:03:12Z,1,"service client inexistant. une année pour reparer un soucis avec l'appli. gestion via réseaux sociaux en retard de quelques années.appli lente, passez votre chemin"
Client d'Orange Bank depuis le début,2019-07-21T08:32:46Z,5,"Client d'Orange Bank depuis le début, j'en ai fait ma banque principale, j'ai vu l'application et le service client s'améliorer au fil du temps pour être aujourd'hui à la hauteur des ambitions de cette banque. Je recommande fortement."
Très satisfaite d'Orange Bank,2019-07-21T08:12:37Z,5,"Aucun problème rencontré, paiement mobile très pratique, pas de frais de tenue de compte."
Service au top,2019-07-21T07:01:34Z,5,"Service au top ,l’application très simple et rapide.Les virements par SMS c’est très pratique"
Super banque 100% mobile,2019-07-21T06:58:26Z,5,"Super banque 100% mobile. Aucun problèmes. Opération en direct, possibilité de bloquer et débloquer la carte si besoin. Paiement sans contact avec mon mobile : génial ! J’ai déjà appelé le service client ils sont hyper réactif. Perso j’ai tout passé chez eux : C’est vraiment gratuit, pas comme les autres banques qui prélèvent des frais sans raisons."
Une banque moderne au TOP !,2019-07-21T06:48:43Z,5,"Client depuis le début, aucun soucis. Application réactive, délais de traitement des virement en 2-3 jours. Banque gratuite et prime de bienvenue de 80€ + 40€ si client Orange. Foncez 👍😊"
O surprise,2019-07-19T17:39:47Z,1,"O surprise: je suis client sans le savoir !! déjà c'est un exploit. J'ai reçu un courrier m'informant de détail quand à la connexion sur leur site, Tout en me précisant que, en tant que client Groupama ..bla bla........ Surpris et en colère de me découvrir client d'une banque sans en avoir fait les démarches, j'ai envoyé un mail pour demander la cloture de ce compte ouvert à mon insu. Impossible il me faut fournir un courrier ou il y a mon nom et ma signature !! que nenni, ils n'ont eu besoin d'aucun documents de ma part, ils n'en auront pas plus besoin pour la cloture. Je saisi la CNIL et le Procureur de la République avec une plainte."
excellente bank,2019-07-05T04:58:34Z,5,"Très satisfait, 🍊 orange banke est ma banque principale. Je recommande fortement"
Prenez la prime de bienvenue et barrez-vous !,2019-06-20T15:28:56Z,1,"Service inexistant : vos demandes de tous ordres, y compris réclamations ou clôtures de compte, se font en ligne sur leur site et peuvent rester en suspens des mois, voire des années dans être traitées, ou alors elles sont classées « traitées » un beau jour sans que vous n’ayez été avisé d’une quelconque action ni solution. Si vous êtes client, priez pour qu’aucun problème ne vous arrive car si c’est le cas, PERSONNE ne s’en occupera. Banque ultramoderne = gérée à 100% par un robot informatique (au fonctionnement Inefficace et ridicule)."
La peinture est toujours aussi fraîche,2019-06-09T10:18:07Z,2,"Client depuis le début, j'ai accepté volontiers que le démarrage soit un peu poussif. Mais après 18 mois, je renonce (si la banque me laisse partir...). Dans le désordre j. Ai eu droit à des chèques qui prennent 3 semaines à être encaissés, des virements qui peuvent mettre 10 jours à arriver sur un autre compte, un tchatbot agaçant qui ne répond que dans le vide, des ""experts"" Orange Bank qui ne servent pas à grand chose, des demandes en ligne non traitées au bout de deux mois, un passage à la carte premium qui s'est accompagné d'une baisse des plafonds, un paiement mobile qui marche sur IOS mais devient instable sur Android, et cerise sur le gâteau une demande de clôture de compte refusée au motif que le compte serait débiteur de 43€ alors qu'il est créditeur de 1100€.Bref une banque en qui on ne peut certainement pas se fier."
Nul à fuir,2019-05-29T18:42:51Z,1,"Nul, à fuir, très déçu"
De parfaits incompétents pour l'octroi…,2019-05-29T18:34:29Z,1,De parfaits incompétents pour l'octroi d'un prêt.Incapables de retenir le loyer à titre de charges sans déduire le montabt des charges locatives.Tous les autres organismes bancaires ne retiennent que le loyer seul.Consternant.Des taux attractifs pour attirer ne chaland mais ça s'arrête là.Je vais voir ailleurs
Tout à commencé pour valider mes pièces…,2019-05-29T10:22:07Z,1,"Tout à commencé pour valider mes pièces justificatives, horrible ! Je ne serais dire combien de tentatives j'ai dû faire.Après validation de mes pièces justificatives, on doit faire un premier versement.Et la catastrophe, ma validation de paiement est un succès mais l'application de dit qu'il y a un pb de connexion internet.Je refais la procédure, succès de mon paiement, mais de nouveau le même message.J'appelle le service client qui ne vois pas de trace de mes 2 versements de 50e et m'informe que suite à vérification mon versement de 100e est parti sur un compte et que je vais devoir effectuer à nouveau la création du compte.Bref la Catastrophe !Perte de temps et d'argent !Surtout pas orange bank...."
Dommage que je ne puisse mettre 0.,2019-05-10T07:34:50Z,1,Dommage que je ne puisse mettre 0.L'application sur mobile est défectueuse d'après le service client. Le montant de mon compte indiqué sur l'application est faux ce qui m'a engendré des frais.Il m'a fallu 2 mois pour clôturer mon compte en banque. 6 contacts avec le service client. Armez vous de patience !
Un crédit surtout pas chez eux.,2019-05-03T12:51:49Z,1,"Pour prendre un crédit chez orange bank, on me demande de fournir des documents. 10 jours après les avoir fournies cela ne convient plus. Outre le fait de la perte de temps. Si vous êtes en arrêt maladie orange bank ne vous fera pas de crédit. Passé votre chemin."
A FUIR DE TOUTE URGENCE,2019-04-12T11:33:42Z,1,"A FUIR DE TOUTE URGENCEj'ai déposé un chèque de 5000€ depuis 11 jours toujours pas crédité , donc carte bloqué je ne fais plus de chèque de peur d'être interdit bancaire , contacte téléphonique on me dit qu'ils sont dans leurs droit il cela peut aller jusqu'à 60 jours .lamentable désastreux , il me dise que tant que la banque de l'émetteur du chèque ne donne pas de réponse rien ne bougeramais à c'est à eux de se bouger banque de nul nul changer de métier SVP"
Banque incompétente à fuir !,2019-04-11T19:12:18Z,1,"Bonjour.1 semaine que le compte (créditeur je précise) de ma conjointe est bloqué. Plus de paiement par carte et mobile possible. Nous ne savons pas pourquoi ! Nous avons contacté leur fameux « expert » Orange Bank par tchat qui a le culot de nous dire qu’il connaissait le motif mais qu’il ne pouvait pas nous le communiquer ! On croit rêver ! Ce monsieur nous a ensuite dit qu’un courrier était d’ailleurs parti... courrier en recommandé qui est bloqué à la Poste car... nous travaillons la journée et la Poste ferme à 17h30. Bref nous attendons le week-end avec impatience pour aller le chercher et connaitre le motif du blocage. J’ai d’ailleurs eu il y a quelques temps de cela un gros souci avec eux (j’ai aussi un compte !) où je me suis retrouvé totalement à découvert à cause d’un bug informatique. Plus de carte et plus de paiement mobile pendant 3/4 jours. Pas d’excuse, pas de dédommagement ! Vous passez juste pour un imbécile à la caisse avec votre carte refusée. Un comble ! Nous allons résilier dès que possible. A fuir !"
NULLISSIME,2019-04-04T15:39:24Z,1,"Demande ouverture de compte : okdocuments : Okvirement pour ouverture de compte fait et là on me demande par mail 3 jours après de refaire un virement, et là on me demande par sms 5 jours après de refaire un virement !Je veux donc contacter orange bank, je cherche sur leur site un N° de téléphone : impossible à trouver.Sur google deuxième ligne de recherche je trouve 01 85 76 55 18surtout ne pas faire car on vous met en relation avec orange bank mais ça vous coûte 23 euros!!!question : pourquoipour contacter orange bank faut-il payer 23 euros? Finalement pour 23 EUROS j'ai le ""service client"".On me répond ""tout se fait en ligne"" ok mais dans ce cas il faut que la procédure soit 100% fiable sinon ....mettez un N° ou on peut joindre orange bank.un conseil FUYEZ Orange Bank"
N en faites surtout pas votre banque…,2019-04-02T06:57:21Z,2,"N en faites surtout pas votre banque principale, service client inexistant,en principe ouvert de 8h à 20h. J essaie depuis 24h de les contacter : à 8h45 pas encore ouvert et à 18h déjà fermé ! Impossible de réaliser des achats avec ma cb qui pourtant ne semble pas bloquée sur mon espace client. Seul intérêt l offre de bienvenue, alléchant mais je comprends pourquoi maintenant !"
Fuyez!!!!,2019-03-29T03:30:15Z,1,Plus d 1 mois que j'ai déposé un chèque sur mon compte et toujours pas crédité...et pour eux c'est normal...
Très mauvaise expérience avec Orange…,2019-03-26T10:07:03Z,1,"Très mauvaise expérience avec Orange Bank. Dommage ça avait bien commencé mais je déconseille à présent fortement cette banque en ligne. J’ai effectué un plein de gazole pour 50 € le 4 mars courant. Immédiatement, caution bancaire prélevée de 150 € soi-disant en attendant le prélèvement effectif du montant dû. À ce jour soit le 26 mars, si les 50 € ont été prélevés sans problème, le montant de la caution de 150 € a impacté le crédit de mon compte et j’attends encore que cette caution soit levée !"
Une banque qui ne s'occupe aucunement…,2019-03-25T14:37:49Z,1,"Une banque qui ne s'occupe aucunement de ses clients. Je me suis rendu compte que je n'ai jamais reçu le relevé de compte du mois de janvier 2019. J'ai utilise l'appli pour en faire la demande. Une semaine plus tard ma demande est clôturée sans aucune information ni réponse. J'essaie leur interface de chat - aucune réponse après 20 min d'attente. J'essaie d'appeler, on vous fait attendre 7 min puis on décroche. Je viens de demander la cloture de mon compte. En terme de néobanque il y a tellement mieux."
Fuyez !,2019-03-20T10:55:42Z,1,"Fuyez ! En moins d'un an, des tas d'incidents sur mon compte relevant de leur incompétence, par de dédommagement... Par ailleurs, ils sont injoignables, vous devez faire des demandes en ligne en cas de problème, et ils classent vos demandes en ""traitée"" alors qu'ils n'ont strictement rien fait (5 fois pour ma part ils ont fait ça). Il manque des relevés bancaires, impossible de voir le détails de mes comptes de certains mois (on passe de novembre à janvier, où est le mois de décembre ? Et d'ailleurs, quand je télécharge le relevé de janvier, c'est le détail du mois de décembre.... donc du coup où est le mois de janvier ?). Ne parlons pas de la fois où je me suis retrouvée avec un découvert de 800 euros alors que j'étais à 500km de chez moi, alors que je n'avais JAMAIS été à découvert de ma vie... ce fût un long périple pour comprendre ce qu'il se passait (et impossible pour moi de payer quoi que ce soit, super !), pour finir par comprendre qu'ils ont un problème sur leurs fichiers comptables et que des tas de clients ont le même problème. Et devinez ce qu'ils m'ont répondu ? Pas de dédommagement ! Donc 3 jours sans moyen de paiement, seule à 500km de chez moi, autant vous dire que j'étais ravie !Service client inexistant, c'est vraiment la pire ""banque"" que j'ai jamais vu de ma vie, et encore si on peut appeler ça une banque...Ma carte ne passe dans AUCUNE station essence, pourtant j'ai de quoi faire 100 fois le plein... Evidemment quand vous faites une demande, personne ne répond et la demande est classée ""traitée"" alors que vous n'avez pas eu de réponse....Je n'ai qu'une hâte, partir de cette banque ! C'est en cours mais visiblement ils sont un poil lent chez orange bank... ce qui n'est pas vraiment surprenant vu mon expérience chez eux ! Ne vous laissez pas berner par leur offre alléchante, c'est une véritable arnaque..."
NUL NUL et NUL !!,2019-03-17T17:42:33Z,1,NUL NUL et NUL !!! FUYEZ... DE VÉRITABLES VOLEURS!!! INACCEPTABLE !!!J ai souhaité m inscrire sur Orange Bank en ouvrant un compte début janvier afin de bénéficier d une offre de 2x80euros. Lors de mon inscription leur site internet à rencontré un problème me débitant ainsi 2x50 euros. Depuis le 04 janvier et après plus de 10 mails + 40 relances téléphoniques il me manque toujours le remboursement de 50 euros sachant que l ouverture du compte ne s est pas faite....ABSOLUMENT AUCUN SENS DE LA RELATION CLIENT .... Après presque 3 mois d attente je considère cela comme un VOL intentionnel de leur part !!!
Dommage que la note de zéro ne soit pas…,2019-03-15T07:25:04Z,1,"Dommage que la note de zéro ne soit pas possible ! Ils retiennent les garanties de paiement demandées à une station service pendant 3 semaines ??? Pas de réponse par tchat ??? Pas de réponses aux réclamations ??? Pas de réponse par téléphone... service clients fermé le vendredi à 08h30 ??? Il y a quelqu'un dans cette prétendue banque ??? Fuyez braves gens et trouvez vous une autre solution. J'aurais essayé mais c'est indiscutable, c'est une arnaque..."
